CpbNum,CpbFec,PctCod,Suma de MovDebe,Suma de MovHaber,CcCod,CodAux
00000151,2020-04-30 00:00:00,5-1-1-01,$2440880,$0,012,S/A
00000152,2020-04-30 00:00:00,3-1-1-03,$0,$150419,00000000,S/A
00000152,2020-04-30 00:00:00,3-1-1-04,$0,$458570,001,S/A
00000152,2020-04-30 00:00:00,3-1-1-04,$0,$1854847,002,S/A
00000152,2020-04-30 00:00:00,3-1-1-04,$0,$368619,003,S/A
00000152,2020-04-30 00:00:00,3-1-1-04,$0,$811739,020,S/A
00000152,2020-04-30 00:00:00,3-1-1-05,$0,$639155,00000000,S/A
00000152,2020-04-30 00:00:00,3-6-1-04,$0,$76806,00000000,S/A
00000152,2020-04-30 00:00:00,5-1-1-01,$574214,$0,001,S/A
00000152,2020-04-30 00:00:00,5-1-1-01,$2265028,$0,002,S/A
00000152,2020-04-30 00:00:00,5-1-1-01,$485610,$0,003,S/A
00000152,2020-04-30 00:00:00,5-1-1-01,$1035303,$0,020,S/A
00000153,2020-04-30 00:00:00,3-1-1-05,$1277605,$0,00000000,S/A
00000153,2020-04-30 00:00:00,3-1-1-06,$0,$1277605,00000000,S/A
00000154,2020-04-30 00:00:00,3-1-1-05,$427891,$0,00000000,S/A
00000154,2020-04-30 00:00:00,3-1-1-06,$0,$427891,00000000,S/A
00000155,2020-04-30 00:00:00,1-1-1-01,$0,$1852479,00000000,S/A
00000155,2020-04-30 00:00:00,1-1-1-02,$0,$5065855,00000000,S/A
00000155,2020-04-30 00:00:00,1-2-2-01,$0,$2421985,00000000,S/A
00000155,2020-04-30 00:00:00,3-1-1-04,$2426788,$0,001,S/A
00000155,2020-04-30 00:00:00,3-1-1-04,$3102529,$0,002,S/A
00000155,2020-04-30 00:00:00,3-1-1-04,$549529,$0,003,S/A
00000155,2020-04-30 00:00:00,3-1-1-04,$1278270,$0,007,S/A
00000155,2020-04-30 00:00:00,3-1-1-04,$1992203,$0,012,S/A
00000155,2020-04-30 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000156,2020-04-30 00:00:00,1-1-1-01,$0,$749489,00000000,S/A
00000156,2020-04-30 00:00:00,1-1-1-02,$0,$1299206,00000000,S/A
00000156,2020-04-30 00:00:00,1-2-2-01,$0,$1445080,00000000,S/A
00000156,2020-04-30 00:00:00,3-1-1-04,$458570,$0,001,S/A
00000156,2020-04-30 00:00:00,3-1-1-04,$1854847,$0,002,S/A
00000156,2020-04-30 00:00:00,3-1-1-04,$368619,$0,003,S/A
00000156,2020-04-30 00:00:00,3-1-1-04,$811739,$0,020,S/A
00000157,2020-04-30 00:00:00,3-1-1-05,$477540,$0,00000000,S/A
00000157,2020-04-30 00:00:00,3-1-1-06,$0,$477540,00000000,S/A
00000158,2020-04-30 00:00:00,3-1-1-05,$180988,$0,00000000,S/A
00000158,2020-04-30 00:00:00,3-1-1-06,$0,$180988,00000000,S/A
00000159,2020-05-31 00:00:00,3-1-1-03,$0,$354486,00000000,S/A
00000159,2020-05-31 00:00:00,3-1-1-04,$0,$2173868,001,S/A
00000159,2020-05-31 00:00:00,3-1-1-04,$0,$3176864,002,S/A
00000159,2020-05-31 00:00:00,3-1-1-04,$0,$635524,003,S/A
00000159,2020-05-31 00:00:00,3-1-1-04,$0,$1076572,007,S/A
00000159,2020-05-31 00:00:00,3-1-1-04,$0,$2342651,012,S/A
00000159,2020-05-31 00:00:00,3-1-1-05,$0,$1683959,00000000,S/A
00000159,2020-05-31 00:00:00,3-1-1-06,$36000,$0,00000000,S/A
00000159,2020-05-31 00:00:00,3-6-1-04,$0,$330305,00000000,S/A
00000159,2020-05-31 00:00:00,5-1-1-01,$2728515,$0,001,S/A
00000159,2020-05-31 00:00:00,5-1-1-01,$3967748,$0,002,S/A
00000159,2020-05-31 00:00:00,5-1-1-01,$796837,$0,003,S/A
00000159,2020-05-31 00:00:00,5-1-1-01,$1393789,$0,007,S/A
00000159,2020-05-31 00:00:00,5-1-1-01,$2851340,$0,012,S/A
00000160,2020-05-31 00:00:00,3-1-1-03,$0,$150240,00000000,S/A
00000160,2020-05-31 00:00:00,3-1-1-04,$0,$431930,001,S/A
00000160,2020-05-31 00:00:00,3-1-1-04,$0,$1962506,002,S/A
00000160,2020-05-31 00:00:00,3-1-1-04,$0,$919042,003,S/A
00000160,2020-05-31 00:00:00,3-1-1-04,$0,$812597,020,S/A
00000160,2020-05-31 00:00:00,3-1-1-05,$0,$769842,00000000,S/A
00000160,2020-05-31 00:00:00,3-6-1-04,$0,$81141,00000000,S/A
00000160,2020-05-31 00:00:00,5-1-1-01,$541088,$0,001,S/A
00000160,2020-05-31 00:00:00,5-1-1-01,$2392411,$0,002,S/A
00000160,2020-05-31 00:00:00,5-1-1-01,$1159968,$0,003,S/A
00000160,2020-05-31 00:00:00,5-1-1-01,$1033831,$0,020,S/A
00000161,2020-05-31 00:00:00,3-1-1-05,$1219180,$0,00000000,S/A
00000161,2020-05-31 00:00:00,3-1-1-06,$0,$1219180,00000000,S/A
00000162,2020-05-31 00:00:00,3-1-1-05,$516267,$0,00000000,S/A
00000162,2020-05-31 00:00:00,3-1-1-06,$0,$516267,00000000,S/A
00000163,2020-05-31 00:00:00,1-1-1-01,$0,$1896267,00000000,S/A
00000163,2020-05-31 00:00:00,1-1-1-02,$0,$5228877,00000000,S/A
00000163,2020-05-31 00:00:00,1-2-2-01,$0,$2271335,00000000,S/A
00000163,2020-05-31 00:00:00,3-1-1-04,$2173868,$0,001,S/A
00000163,2020-05-31 00:00:00,3-1-1-04,$3176864,$0,002,S/A
00000163,2020-05-31 00:00:00,3-1-1-04,$635524,$0,003,S/A
00000163,2020-05-31 00:00:00,3-1-1-04,$1076572,$0,007,S/A
00000163,2020-05-31 00:00:00,3-1-1-04,$2342651,$0,012,S/A
00000163,2020-05-31 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000164,2020-05-31 00:00:00,1-1-1-01,$0,$738601,00000000,S/A
00000164,2020-05-31 00:00:00,1-1-1-02,$0,$1299206,00000000,S/A
00000164,2020-05-31 00:00:00,1-2-2-01,$0,$2088268,00000000,S/A
00000164,2020-05-31 00:00:00,3-1-1-04,$431930,$0,001,S/A
00000164,2020-05-31 00:00:00,3-1-1-04,$1962506,$0,002,S/A
00000164,2020-05-31 00:00:00,3-1-1-04,$919042,$0,003,S/A
00000164,2020-05-31 00:00:00,3-1-1-04,$812597,$0,020,S/A
00000165,2020-05-31 00:00:00,3-1-1-05,$442678,$0,00000000,S/A
00000165,2020-05-31 00:00:00,3-1-1-06,$0,$442678,00000000,S/A
00000166,2020-05-31 00:00:00,3-1-1-05,$225250,$0,00000000,S/A
00000166,2020-05-31 00:00:00,3-1-1-06,$0,$225250,00000000,S/A
00000167,2020-06-30 00:00:00,3-1-1-03,$0,$355630,00000000,S/A
00000167,2020-06-30 00:00:00,3-1-1-04,$0,$2005637,001,S/A
00000167,2020-06-30 00:00:00,3-1-1-04,$0,$3078646,002,S/A
00000167,2020-06-30 00:00:00,3-1-1-04,$0,$635524,003,S/A
00000167,2020-06-30 00:00:00,3-1-1-04,$0,$1040754,007,S/A
00000167,2020-06-30 00:00:00,3-1-1-04,$0,$2329249,012,S/A
00000167,2020-06-30 00:00:00,3-1-1-05,$0,$1610598,00000000,S/A
00000167,2020-06-30 00:00:00,3-1-1-06,$36000,$0,00000000,S/A
00000167,2020-06-30 00:00:00,3-6-1-04,$0,$332835,00000000,S/A
00000167,2020-06-30 00:00:00,5-1-1-01,$2528221,$0,001,S/A
00000167,2020-06-30 00:00:00,5-1-1-01,$3841414,$0,002,S/A
00000167,2020-06-30 00:00:00,5-1-1-01,$796837,$0,003,S/A
00000167,2020-06-30 00:00:00,5-1-1-01,$1350777,$0,007,S/A
00000167,2020-06-30 00:00:00,5-1-1-01,$2835624,$0,012,S/A
00000168,2020-06-30 00:00:00,3-1-1-03,$0,$150419,00000000,S/A
00000168,2020-06-30 00:00:00,3-1-1-04,$0,$518762,001,S/A
00000168,2020-06-30 00:00:00,3-1-1-04,$0,$1515709,002,S/A
00000168,2020-06-30 00:00:00,3-1-1-04,$0,$997432,003,S/A
00000168,2020-06-30 00:00:00,3-1-1-04,$0,$826889,020,S/A
00000168,2020-06-30 00:00:00,3-1-1-05,$0,$809756,00000000,S/A
00000168,2020-06-30 00:00:00,3-6-1-04,$0,$30285,00000000,S/A
00000168,2020-06-30 00:00:00,5-1-1-01,$644943,$0,001,S/A
00000168,2020-06-30 00:00:00,5-1-1-01,$1900017,$0,002,S/A
00000168,2020-06-30 00:00:00,5-1-1-01,$1251066,$0,003,S/A
00000168,2020-06-30 00:00:00,5-1-1-01,$1053226,$0,020,S/A
00000169,2020-06-30 00:00:00,3-1-1-05,$1212820,$0,00000000,S/A
00000169,2020-06-30 00:00:00,3-1-1-06,$0,$1212820,00000000,S/A
00000170,2020-06-30 00:00:00,3-1-1-05,$536995,$0,00000000,S/A
00000170,2020-06-30 00:00:00,3-1-1-06,$0,$536995,00000000,S/A
00000171,2020-06-30 00:00:00,1-1-1-01,$0,$1563068,00000000,S/A
00000171,2020-06-30 00:00:00,1-1-1-02,$0,$5338007,00000000,S/A
00000171,2020-06-30 00:00:00,1-2-2-01,$0,$2179735,00000000,S/A
00000171,2020-06-30 00:00:00,3-1-1-04,$2005637,$0,001,S/A
00000171,2020-06-30 00:00:00,3-1-1-04,$3078646,$0,002,S/A
00000171,2020-06-30 00:00:00,3-1-1-04,$635524,$0,003,S/A
00000171,2020-06-30 00:00:00,3-1-1-04,$1040754,$0,007,S/A
00000171,2020-06-30 00:00:00,3-1-1-04,$2329249,$0,012,S/A
00000171,2020-06-30 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000172,2020-06-30 00:00:00,1-1-1-01,$0,$857533,00000000,S/A
00000172,2020-06-30 00:00:00,1-1-1-02,$0,$823700,00000000,S/A
00000172,2020-06-30 00:00:00,1-2-2-01,$0,$2177559,00000000,S/A
00000172,2020-06-30 00:00:00,3-1-1-04,$518762,$0,001,S/A
00000172,2020-06-30 00:00:00,3-1-1-04,$1515709,$0,002,S/A
00000172,2020-06-30 00:00:00,3-1-1-04,$997432,$0,003,S/A
00000172,2020-06-30 00:00:00,3-1-1-04,$826889,$0,020,S/A
00000173,2020-06-30 00:00:00,3-1-1-05,$445222,$0,00000000,S/A
00000173,2020-06-30 00:00:00,3-1-1-06,$0,$445222,00000000,S/A
00000174,2020-06-30 00:00:00,3-1-1-05,$237729,$0,00000000,S/A
00000174,2020-06-30 00:00:00,3-1-1-06,$0,$237729,00000000,S/A
00000175,2020-07-30 00:00:00,3-1-1-03,$0,$355468,00000000,S/A
00000175,2020-07-30 00:00:00,3-1-1-04,$0,$1957217,001,S/A
00000175,2020-07-30 00:00:00,3-1-1-04,$0,$2914228,002,S/A
00000175,2020-07-30 00:00:00,3-1-1-04,$0,$635524,003,S/A
00000175,2020-07-30 00:00:00,3-1-1-04,$0,$1338860,007,S/A
00000175,2020-07-30 00:00:00,3-1-1-04,$0,$1174398,012,S/A
00000175,2020-07-30 00:00:00,3-1-1-05,$0,$1639417,00000000,S/A
00000175,2020-07-30 00:00:00,3-1-1-06,$36000,$0,00000000,S/A
00000175,2020-07-30 00:00:00,3-6-1-04,$0,$171161,00000000,S/A
00000175,2020-07-30 00:00:00,5-1-1-01,$2486092,$0,001,S/A
00000175,2020-07-30 00:00:00,5-1-1-01,$3630682,$0,002,S/A
00000175,2020-07-30 00:00:00,5-1-1-01,$796837,$0,003,S/A
00000175,2020-07-30 00:00:00,5-1-1-01,$1718866,$0,007,S/A
00000175,2020-07-30 00:00:00,5-1-1-01,$1517796,$0,012,S/A
00000176,2020-07-30 00:00:00,3-1-1-03,$0,$150329,00000000,S/A
00000176,2020-07-30 00:00:00,3-1-1-04,$0,$518762,001,S/A
00000176,2020-07-30 00:00:00,3-1-1-04,$0,$1991215,002,S/A
00000176,2020-07-30 00:00:00,3-1-1-04,$0,$839923,003,S/A
00000176,2020-07-30 00:00:00,3-1-1-04,$0,$827318,020,S/A
00000176,2020-07-30 00:00:00,3-1-1-05,$0,$775995,00000000,S/A
00000176,2020-07-30 00:00:00,3-6-1-04,$0,$81141,00000000,S/A
00000176,2020-07-30 00:00:00,5-1-1-01,$644943,$0,001,S/A
00000176,2020-07-30 00:00:00,5-1-1-01,$2426379,$0,002,S/A
00000176,2020-07-30 00:00:00,5-1-1-01,$1060871,$0,003,S/A
00000176,2020-07-30 00:00:00,5-1-1-01,$1052490,$0,020,S/A
00000177,2020-07-30 00:00:00,3-1-1-05,$1203943,$0,00000000,S/A
00000177,2020-07-30 00:00:00,3-1-1-06,$0,$1203943,00000000,S/A
00000178,2020-07-30 00:00:00,3-1-1-05,$517910,$0,00000000,S/A
00000178,2020-07-30 00:00:00,3-1-1-06,$0,$517910,00000000,S/A
00000179,2020-07-30 00:00:00,1-1-1-01,$0,$1784506,00000000,S/A
00000179,2020-07-30 00:00:00,1-1-1-02,$0,$3939147,00000000,S/A
00000179,2020-07-30 00:00:00,1-2-2-01,$0,$2287574,00000000,S/A
00000179,2020-07-30 00:00:00,3-1-1-04,$1957217,$0,001,S/A
00000179,2020-07-30 00:00:00,3-1-1-04,$2914228,$0,002,S/A
00000179,2020-07-30 00:00:00,3-1-1-04,$635524,$0,003,S/A
00000179,2020-07-30 00:00:00,3-1-1-04,$1338860,$0,007,S/A
00000179,2020-07-30 00:00:00,3-1-1-04,$1174398,$0,012,S/A
00000179,2020-07-30 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000180,2020-07-30 00:00:00,1-1-1-01,$0,$857962,00000000,S/A
00000180,2020-07-30 00:00:00,1-1-1-02,$0,$1299206,00000000,S/A
00000180,2020-07-30 00:00:00,1-2-2-01,$0,$2020050,00000000,S/A
00000180,2020-07-30 00:00:00,3-1-1-04,$518762,$0,001,S/A
00000180,2020-07-30 00:00:00,3-1-1-04,$1991215,$0,002,S/A
00000180,2020-07-30 00:00:00,3-1-1-04,$839923,$0,003,S/A
00000180,2020-07-30 00:00:00,3-1-1-04,$827318,$0,020,S/A
00000181,2020-07-30 00:00:00,3-1-1-05,$435059,$0,00000000,S/A
00000181,2020-07-30 00:00:00,3-1-1-06,$0,$435059,00000000,S/A
00000182,2020-07-30 00:00:00,3-1-1-05,$225911,$0,00000000,S/A
00000182,2020-07-30 00:00:00,3-1-1-06,$0,$225911,00000000,S/A
00000183,2020-08-31 00:00:00,3-1-1-03,$0,$355971,00000000,S/A
00000183,2020-08-31 00:00:00,3-1-1-04,$0,$2064588,001,S/A
00000183,2020-08-31 00:00:00,3-1-1-04,$0,$3024670,002,S/A
00000183,2020-08-31 00:00:00,3-1-1-04,$0,$603267,003,S/A
00000183,2020-08-31 00:00:00,3-1-1-04,$0,$1266938,007,S/A
00000183,2020-08-31 00:00:00,3-1-1-04,$0,$2356056,012,S/A
00000183,2020-08-31 00:00:00,3-1-1-05,$0,$1723048,00000000,S/A
00000183,2020-08-31 00:00:00,3-1-1-06,$36000,$0,00000000,S/A
00000183,2020-08-31 00:00:00,3-6-1-04,$0,$309055,00000000,S/A
00000183,2020-08-31 00:00:00,5-1-1-01,$2618898,$0,001,S/A
00000183,2020-08-31 00:00:00,5-1-1-01,$3787581,$0,002,S/A
00000183,2020-08-31 00:00:00,5-1-1-01,$758974,$0,003,S/A
00000183,2020-08-31 00:00:00,5-1-1-01,$1635082,$0,007,S/A
00000183,2020-08-31 00:00:00,5-1-1-01,$2867058,$0,012,S/A
00000184,2020-08-31 00:00:00,3-1-1-03,$0,$150419,00000000,S/A
00000184,2020-08-31 00:00:00,3-1-1-04,$0,$518762,001,S/A
00000184,2020-08-31 00:00:00,3-1-1-04,$0,$1943665,002,S/A
00000184,2020-08-31 00:00:00,3-1-1-04,$0,$813672,003,S/A
00000184,2020-08-31 00:00:00,3-1-1-04,$0,$720835,020,S/A
00000184,2020-08-31 00:00:00,3-1-1-05,$0,$752204,00000000,S/A
00000184,2020-08-31 00:00:00,3-6-1-04,$0,$76055,00000000,S/A
00000184,2020-08-31 00:00:00,5-1-1-01,$644943,$0,001,S/A
00000184,2020-08-31 00:00:00,5-1-1-01,$2373743,$0,002,S/A
00000184,2020-08-31 00:00:00,5-1-1-01,$1029172,$0,003,S/A
00000184,2020-08-31 00:00:00,5-1-1-01,$927754,$0,020,S/A
00000185,2020-08-31 00:00:00,3-1-1-05,$1247492,$0,00000000,S/A
00000185,2020-08-31 00:00:00,3-1-1-06,$0,$1247492,00000000,S/A
00000186,2020-08-31 00:00:00,3-1-1-05,$500170,$0,00000000,S/A
00000186,2020-08-31 00:00:00,3-1-1-06,$0,$500170,00000000,S/A
00000187,2020-08-31 00:00:00,1-1-1-01,$0,$1740643,00000000,S/A
00000187,2020-08-31 00:00:00,1-1-1-02,$0,$5186591,00000000,S/A
00000187,2020-08-31 00:00:00,1-2-2-01,$0,$2379285,00000000,S/A
00000187,2020-08-31 00:00:00,3-1-1-04,$2064588,$0,001,S/A
00000187,2020-08-31 00:00:00,3-1-1-04,$3024670,$0,002,S/A
00000187,2020-08-31 00:00:00,3-1-1-04,$603267,$0,003,S/A
00000187,2020-08-31 00:00:00,3-1-1-04,$1266938,$0,007,S/A
00000187,2020-08-31 00:00:00,3-1-1-04,$2356056,$0,012,S/A
00000187,2020-08-31 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000188,2020-08-31 00:00:00,1-1-1-01,$0,$751479,00000000,S/A
00000188,2020-08-31 00:00:00,1-1-1-02,$0,$1251656,00000000,S/A
00000188,2020-08-31 00:00:00,1-2-2-01,$0,$1993799,00000000,S/A
00000188,2020-08-31 00:00:00,3-1-1-04,$518762,$0,001,S/A
00000188,2020-08-31 00:00:00,3-1-1-04,$1943665,$0,002,S/A
00000188,2020-08-31 00:00:00,3-1-1-04,$813672,$0,003,S/A
00000188,2020-08-31 00:00:00,3-1-1-04,$720835,$0,020,S/A
00000189,2020-08-31 00:00:00,3-1-1-05,$466201,$0,00000000,S/A
00000189,2020-08-31 00:00:00,3-1-1-06,$0,$466201,00000000,S/A
00000190,2020-08-31 00:00:00,3-1-1-05,$223941,$0,00000000,S/A
00000190,2020-08-31 00:00:00,3-1-1-06,$0,$223941,00000000,S/A
00000191,2020-09-30 00:00:00,3-1-1-03,$0,$355433,00000000,S/A
00000191,2020-09-30 00:00:00,3-1-1-04,$0,$2329216,001,S/A
00000191,2020-09-30 00:00:00,3-1-1-04,$0,$2949245,002,S/A
00000191,2020-09-30 00:00:00,3-1-1-04,$0,$119028,003,S/A
00000191,2020-09-30 00:00:00,3-1-1-04,$0,$1402993,007,S/A
00000191,2020-09-30 00:00:00,3-1-1-04,$0,$1556394,012,S/A
00000191,2020-09-30 00:00:00,3-1-1-05,$0,$1666922,00000000,S/A
00000191,2020-09-30 00:00:00,3-1-1-06,$36000,$0,00000000,S/A
00000191,2020-09-30 00:00:00,3-6-1-04,$0,$204814,00000000,S/A
00000191,2020-09-30 00:00:00,5-1-1-01,$2935294,$0,001,S/A
00000191,2020-09-30 00:00:00,5-1-1-01,$3708401,$0,002,S/A
00000191,2020-09-30 00:00:00,5-1-1-01,$170275,$0,003,S/A
00000191,2020-09-30 00:00:00,5-1-1-01,$1798536,$0,007,S/A
00000191,2020-09-30 00:00:00,5-1-1-01,$1935539,$0,012,S/A
00000192,2020-09-30 00:00:00,3-1-1-03,$0,$150419,00000000,S/A
00000192,2020-09-30 00:00:00,3-1-1-04,$0,$425130,001,S/A
00000192,2020-09-30 00:00:00,3-1-1-04,$0,$1645647,002,S/A
00000192,2020-09-30 00:00:00,3-1-1-04,$0,$1048814,003,S/A
00000192,2020-09-30 00:00:00,3-1-1-04,$0,$728409,020,S/A
00000192,2020-09-30 00:00:00,3-1-1-05,$0,$766662,00000000,S/A
00000192,2020-09-30 00:00:00,3-6-1-04,$0,$56833,00000000,S/A
00000192,2020-09-30 00:00:00,5-1-1-01,$534921,$0,001,S/A
00000192,2020-09-30 00:00:00,5-1-1-01,$2035814,$0,002,S/A
00000192,2020-09-30 00:00:00,5-1-1-01,$1314463,$0,003,S/A
00000192,2020-09-30 00:00:00,5-1-1-01,$936716,$0,020,S/A
00000193,2020-09-30 00:00:00,3-1-1-05,$1203134,$0,00000000,S/A
00000193,2020-09-30 00:00:00,3-1-1-06,$0,$1203134,00000000,S/A
00000194,2020-09-30 00:00:00,3-1-1-05,$509307,$0,00000000,S/A
00000194,2020-09-30 00:00:00,3-1-1-06,$0,$509307,00000000,S/A
00000195,2020-09-30 00:00:00,1-1-1-01,$0,$1769954,00000000,S/A
00000195,2020-09-30 00:00:00,1-1-1-02,$0,$4554258,00000000,S/A
00000195,2020-09-30 00:00:00,1-2-2-01,$0,$2023664,00000000,S/A
00000195,2020-09-30 00:00:00,3-1-1-04,$2329216,$0,001,S/A
00000195,2020-09-30 00:00:00,3-1-1-04,$2949245,$0,002,S/A
00000195,2020-09-30 00:00:00,3-1-1-04,$119028,$0,003,S/A
00000195,2020-09-30 00:00:00,3-1-1-04,$1402993,$0,007,S/A
00000195,2020-09-30 00:00:00,3-1-1-04,$1556394,$0,012,S/A
00000195,2020-09-30 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000196,2020-09-30 00:00:00,1-1-1-01,$0,$665421,00000000,S/A
00000196,2020-09-30 00:00:00,1-1-1-02,$0,$1061452,00000000,S/A
00000196,2020-09-30 00:00:00,1-2-2-01,$0,$2121127,00000000,S/A
00000196,2020-09-30 00:00:00,3-1-1-04,$425130,$0,001,S/A
00000196,2020-09-30 00:00:00,3-1-1-04,$1645647,$0,002,S/A
00000196,2020-09-30 00:00:00,3-1-1-04,$1048814,$0,003,S/A
00000196,2020-09-30 00:00:00,3-1-1-04,$728409,$0,020,S/A
00000197,2020-09-30 00:00:00,3-1-1-05,$439682,$0,00000000,S/A
00000197,2020-09-30 00:00:00,3-1-1-06,$0,$439682,00000000,S/A
00000198,2020-09-30 00:00:00,3-1-1-05,$234622,$0,00000000,S/A
00000198,2020-09-30 00:00:00,3-1-1-06,$0,$234622,00000000,S/A
00000199,2020-10-31 00:00:00,3-1-1-03,$0,$357171,00000000,S/A
00000199,2020-10-31 00:00:00,3-1-1-04,$0,$2427482,001,S/A
00000199,2020-10-31 00:00:00,3-1-1-04,$0,$3210653,002,S/A
00000199,2020-10-31 00:00:00,3-1-1-04,$0,$571014,003,S/A
00000199,2020-10-31 00:00:00,3-1-1-04,$0,$1279969,007,S/A
00000199,2020-10-31 00:00:00,3-1-1-04,$0,$1877014,012,S/A
00000199,2020-10-31 00:00:00,3-1-1-05,$0,$1772417,00000000,S/A
00000199,2020-10-31 00:00:00,3-1-1-06,$36000,$0,00000000,S/A
00000199,2020-10-31 00:00:00,3-6-1-04,$0,$290989,00000000,S/A
00000199,2020-10-31 00:00:00,5-1-1-01,$3069024,$0,001,S/A
00000199,2020-10-31 00:00:00,5-1-1-01,$4010209,$0,002,S/A
00000199,2020-10-31 00:00:00,5-1-1-01,$721113,$0,003,S/A
00000199,2020-10-31 00:00:00,5-1-1-01,$1648910,$0,007,S/A
00000199,2020-10-31 00:00:00,5-1-1-01,$2301453,$0,012,S/A
00000200,2020-10-31 00:00:00,3-1-1-03,$0,$150285,00000000,S/A
00000200,2020-10-31 00:00:00,3-1-1-04,$0,$518762,001,S/A
00000200,2020-10-31 00:00:00,3-1-1-04,$0,$1876208,002,S/A
00000200,2020-10-31 00:00:00,3-1-1-04,$0,$516049,003,S/A
00000200,2020-10-31 00:00:00,3-1-1-04,$0,$746942,020,S/A
00000200,2020-10-31 00:00:00,3-1-1-05,$0,$672107,00000000,S/A
00000200,2020-10-31 00:00:00,3-6-1-04,$0,$76585,00000000,S/A
00000200,2020-10-31 00:00:00,5-1-1-01,$644943,$0,001,S/A
00000200,2020-10-31 00:00:00,5-1-1-01,$2290504,$0,002,S/A
00000200,2020-10-31 00:00:00,5-1-1-01,$666806,$0,003,S/A
00000200,2020-10-31 00:00:00,5-1-1-01,$954685,$0,020,S/A
00000201,2020-10-31 00:00:00,3-1-1-05,$1277095,$0,00000000,S/A
00000201,2020-10-31 00:00:00,3-1-1-06,$0,$1277095,00000000,S/A
00000202,2020-10-31 00:00:00,3-1-1-05,$452647,$0,00000000,S/A
00000202,2020-10-31 00:00:00,3-1-1-06,$0,$452647,00000000,S/A
00000203,2020-10-31 00:00:00,1-1-1-01,$0,$1729484,00000000,S/A
00000203,2020-10-31 00:00:00,1-1-1-02,$0,$5057884,00000000,S/A
00000203,2020-10-31 00:00:00,1-2-2-01,$0,$2569764,00000000,S/A
00000203,2020-10-31 00:00:00,3-1-1-04,$2427482,$0,001,S/A
00000203,2020-10-31 00:00:00,3-1-1-04,$3210653,$0,002,S/A
00000203,2020-10-31 00:00:00,3-1-1-04,$571014,$0,003,S/A
00000203,2020-10-31 00:00:00,3-1-1-04,$1279969,$0,007,S/A
00000203,2020-10-31 00:00:00,3-1-1-04,$1877014,$0,012,S/A
00000203,2020-10-31 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000204,2020-10-31 00:00:00,1-1-1-01,$0,$752500,00000000,S/A
00000204,2020-10-31 00:00:00,1-1-1-02,$0,$1299206,00000000,S/A
00000204,2020-10-31 00:00:00,1-2-2-01,$0,$1606255,00000000,S/A
00000204,2020-10-31 00:00:00,3-1-1-04,$518762,$0,001,S/A
00000204,2020-10-31 00:00:00,3-1-1-04,$1876208,$0,002,S/A
00000204,2020-10-31 00:00:00,3-1-1-04,$516049,$0,003,S/A
00000204,2020-10-31 00:00:00,3-1-1-04,$746942,$0,020,S/A
00000205,2020-10-31 00:00:00,3-1-1-05,$479770,$0,00000000,S/A
00000205,2020-10-31 00:00:00,3-1-1-06,$0,$479770,00000000,S/A
00000206,2020-10-31 00:00:00,3-1-1-05,$189210,$0,00000000,S/A
00000206,2020-10-31 00:00:00,3-1-1-06,$0,$189210,00000000,S/A
00000207,2020-11-30 00:00:00,3-1-1-03,$0,$356273,00000000,S/A
00000207,2020-11-30 00:00:00,3-1-1-04,$0,$2357499,001,S/A
00000207,2020-11-30 00:00:00,3-1-1-04,$0,$1895790,002,S/A
00000207,2020-11-30 00:00:00,3-1-1-04,$0,$347275,003,S/A
00000207,2020-11-30 00:00:00,3-1-1-04,$0,$1043514,007,S/A
00000207,2020-11-30 00:00:00,3-1-1-04,$0,$2178153,012,S/A
00000207,2020-11-30 00:00:00,3-1-1-05,$0,$1514718,00000000,S/A
00000207,2020-11-30 00:00:00,3-1-1-06,$36000,$0,00000000,S/A
00000207,2020-11-30 00:00:00,3-6-1-04,$0,$225745,00000000,S/A
00000207,2020-11-30 00:00:00,5-1-1-01,$2974939,$0,001,S/A
00000207,2020-11-30 00:00:00,5-1-1-01,$2466000,$0,002,S/A
00000207,2020-11-30 00:00:00,5-1-1-01,$443061,$0,003,S/A
00000207,2020-11-30 00:00:00,5-1-1-01,$1345863,$0,007,S/A
00000207,2020-11-30 00:00:00,5-1-1-01,$2653104,$0,012,S/A
00000208,2020-11-30 00:00:00,3-1-1-03,$0,$149793,00000000,S/A
00000208,2020-11-30 00:00:00,3-1-1-04,$0,$518762,001,S/A
00000208,2020-11-30 00:00:00,3-1-1-04,$0,$1847361,002,S/A
00000208,2020-11-30 00:00:00,3-1-1-04,$0,$878059,003,S/A
00000208,2020-11-30 00:00:00,3-1-1-04,$0,$738986,020,S/A
00000208,2020-11-30 00:00:00,3-1-1-05,$0,$737358,00000000,S/A
00000208,2020-11-30 00:00:00,3-6-1-04,$0,$78906,00000000,S/A
00000208,2020-11-30 00:00:00,5-1-1-01,$644943,$0,001,S/A
00000208,2020-11-30 00:00:00,5-1-1-01,$2256536,$0,002,S/A
00000208,2020-11-30 00:00:00,5-1-1-01,$1107218,$0,003,S/A
