NroInt;Linea;CodAux;Fecha;CodBode;CodProd;CodiCC;CantDespachada;CantFacturada;CantIngresada;Tipo;TotLinea
61;2;1;31-08-2020 0:00;2;CAH02;;10;0;0;S;125300
87;2;5;10-08-2020 0:00;1;CAH02;;10;10;0;F;125300
127;2;2;28-12-2020 0:00;1;CAH02;;0;10;0;F;125300
183;2;9;07-03-2021 0:00;1;CAH02;2;10;10;0;F;125300
10000010;2;2;02-02-2011 0:00;1;CAH02;;0;10;0;F;125300
151;1;3;10-01-2021 0:00;1;BUN01;;0;15;0;F;126000
75;4;20;24-09-2020 0:00;1;MPCA;;0;0;50;E;127500
114;5;2;10-11-2020 0:00;1;MPA03;;15;15;0;F;127500
121;3;5;20-12-2020 0:00;1;MPA03;;15;15;0;F;127500
128;3;3;28-12-2020 0:00;1;MPA03;;15;15;0;F;127500
71;1;1;30-06-2020 0:00;2;CAH01;;5;15;0;F;128400
76;1;;25-03-2021 0:00;1;CAH01;;0;0;10;E;128488
9;19;12288963;06-01-2011 0:00;1;MPTT0;;0;0;30;E;129000
9;15;12288963;06-01-2011 0:00;1;MPTP0;;0;0;30;E;129300
83;6;1;05-08-2020 0:00;1;CHH02;;5;5;0;F;129750
70;1;105;11-03-2021 0:00;1;PSM01;;0;0;10;E;132000
31;8;6;14-02-2011 0:00;1;PAM02;;0;6;0;F;133665
1;5;2;10-01-2011 0:00;1;CHH01;;0;10;0;F;134900
9;5;2;07-01-2011 0:00;1;CHH01;;10;0;0;S;134900
10000010;5;2;02-02-2011 0:00;1;CHH01;;0;10;0;F;134900
3;13;4;10-01-2011 0:00;2;MPTP3;;0;2;0;F;134960
11;13;4;07-01-2011 0:00;2;MPTP3;;2;0;0;S;134960
16;17;4;17-01-2011 0:00;1;MPTP3;;0;12;0;F;134960
22;17;4;11-01-2011 0:00;1;MPTP3;;12;0;0;S;134960
10000019;18;4;03-02-2011 0:00;1;MPTP3;;0;14;0;F;134960
78;3;100;06-03-2021 0:00;1;CAM01;;0;0;15;E;135000
2;9;3;10-01-2011 0:00;2;MPLM3;;0;1;0;F;135920
10;9;3;07-01-2011 0:00;2;MPLM3;;1;0;0;S;135920
16;6;4;17-01-2011 0:00;1;MPTC1;;0;8;0;F;136800
22;6;4;11-01-2011 0:00;1;MPTC1;;8;0;0;S;136800
10000019;7;4;03-02-2011 0:00;1;MPTC1;;0;8;0;F;136800
58;3;100;15-12-2020 0:00;1;MPT03;;0;0;125;E;137500
9;21;12288963;06-01-2011 0:00;1;MPTT2;;0;0;30;E;138000
1;7;2;10-01-2011 0:00;1;CHM01;;0;5;0;F;139400
9;7;2;07-01-2011 0:00;1;CHM01;;5;0;0;S;139400
10000010;7;2;02-02-2011 0:00;1;CHM01;;0;5;0;F;139400
9;22;12288963;06-01-2011 0:00;1;MPTT3;;0;0;30;E;139500
10000016;2;50000;02-02-2011 0:00;1;PSH02;;5;5;0;B;141000
33;3;80002000;05-02-2011 0:00;1;PAM01;;0;0;10;E;142500
151;2;3;10-01-2021 0:00;1;BUN02;;0;15;0;F;142500
34;2;2;14-02-2011 0:00;2;CAH02;;0;12;0;F;142842
43;2;2;07-02-2011 0:00;2;CAH02;;12;0;0;S;142842
5;2;5;10-01-2011 0:00;2;PAH02;;0;7;0;F;143150
12;2;5;07-01-2011 0:00;2;PAH02;;7;0;0;S;143150
202;5;8;15-01-2020 0:00;1;PAH02;;0;7;0;F;143150
10000020;2;5;03-02-2011 0:00;2;PAH02;;0;7;0;F;143150
1;3;2;10-01-2011 0:00;1;CAM01;;0;10;0;F;143400
9;3;2;07-01-2011 0:00;1;CAM01;;10;0;0;S;143400
87;3;5;10-08-2020 0:00;1;CAM01;;10;10;0;F;143400
127;3;2;28-12-2020 0:00;1;CAM01;;0;10;0;F;143400
10000010;3;2;02-02-2011 0:00;1;CAM01;;0;10;0;F;143400
88;3;7;15-08-2020 0:00;1;MAT01;;1;1;0;F;145000
98;3;7;10-09-2020 0:00;1;MAT01;;1;1;0;F;145000
138;1;8;31-12-2020 0:00;1;MAT01;;1;1;0;F;145000
60;1;101;17-01-2021 0:00;1;BUN02;;0;0;20;E;146000
60;2;101;17-01-2021 0:00;1;BUN02;;0;0;20;E;146000
60;3;101;17-01-2021 0:00;1;BUN02;;0;0;20;E;146000
69;1;104;10-03-2021 0:00;1;PAH01;;0;0;15;E;147000
21;4;78200300;19-01-2011 0:00;1;MPLM0;;0;10;0;F;148900
29;4;78200300;12-01-2011 0:00;1;MPLM0;;10;0;0;S;148900
42;1;20;28-02-2011 0:00;1;BUN02;;0;0;20;E;152000
42;4;20;28-02-2011 0:00;1;BUN02;;0;0;20;E;152000
42;7;20;28-02-2011 0:00;1;BUN02;;0;0;20;E;152000
66;1;101;04-03-2021 0:00;1;BUN01;;0;0;20;E;152000
66;2;101;04-03-2021 0:00;1;BUN01;;0;0;20;E;152000
66;3;101;04-03-2021 0:00;1;BUN01;;0;0;20;E;152000
9;20;12288963;06-01-2011 0:00;1;MPTT1;;0;0;30;E;153000
69;2;104;10-03-2021 0:00;1;PAH02;;0;0;15;E;153450
28;1;;04-02-2011 0:00;2;ACD01;;0;0;20;E;156600
53;1;;04-02-2011 0:00;1;ACD01;;20;0;0;S;156600
69;4;104;10-03-2021 0:00;1;PAM02;;0;0;15;E;156750
21;5;78200300;19-01-2011 0:00;1;MPLM1;;0;10;0;F;157100
29;5;78200300;12-01-2011 0:00;1;MPLM1;;10;0;0;S;157100
4;2;1;03-01-2011 0:00;1;MPBC1;;0;0;900;E;158400
84;20;20;01-03-2021 0:00;1;PP027;;0;0;1000;E;159000
43;8;20;28-02-2011 0:00;2;BUI01;;0;0;20;E;163200
21;6;78200300;19-01-2011 0:00;1;MPLM2;;0;10;0;F;164100
29;6;78200300;12-01-2011 0:00;1;MPLM2;;10;0;0;S;164100
42;3;20;28-02-2011 0:00;1;BUN02;;0;0;22;E;167200
42;6;20;28-02-2011 0:00;1;BUN02;;0;0;22;E;167200
16;8;4;17-01-2011 0:00;1;MPTC3;;0;9;0;F;167850
22;8;4;11-01-2011 0:00;1;MPTC3;;9;0;0;S;167850
10000019;9;4;03-02-2011 0:00;1;MPTC3;;0;9;0;F;167850
16;5;4;17-01-2011 0:00;1;MPTC0;;0;10;0;F;168000
22;5;4;11-01-2011 0:00;1;MPTC0;;10;0;0;S;168000
117;1;1;05-12-2020 0:00;1;BUN01;;20;20;0;F;168000
161;1;2;07-02-2021 0:00;1;BUN01;;0;20;0;F;168000
10000019;6;4;03-02-2011 0:00;1;MPTC0;;0;10;0;F;168000
21;7;78200300;19-01-2011 0:00;1;MPLM3;;0;10;0;F;169900
29;7;78200300;12-01-2011 0:00;1;MPLM3;;10;0;0;S;169900
1;1;2;10-01-2011 0:00;1;CAH01;;0;20;0;F;171200
9;1;2;07-01-2011 0:00;1;CAH01;;20;0;0;S;171200
122;1;6;20-12-2020 0:00;1;CAH01;;0;20;0;F;171200
10000010;1;2;02-02-2011 0:00;1;CAH01;;0;20;0;F;171200
61;4;102;19-01-2021 0:00;1;MP202;;0;0;80;E;172000
127;4;2;28-12-2020 0:00;1;CAM02;;0;10;0;F;172700
183;4;9;07-03-2021 0:00;1;CAM02;2;10;10;0;F;172700
18;1;2;19-01-2011 0:00;1;PAH01;;0;10;0;F;174900
27;1;2;12-01-2011 0:00;1;PAH01;;10;0;0;S;174900
127;5;2;28-12-2020 0:00;1;PAH01;;0;10;0;F;174900
198;4;2;05-01-2020 0:00;1;PAH01;;0;10;0;F;174900
93;1;10;30-04-2021 0:00;1;ACD02;;0;0;5;E;175000
70;2;1;15-12-2020 0:00;1;MAO01;;1;0;0;S;175200
28;2;;04-02-2011 0:00;2;ACD02;;0;0;20;E;178100
53;2;;04-02-2011 0:00;1;ACD02;;20;0;0;S;178100
5;5;;06-01-2011 0:00;1;MPLA0;;30;0;0;S;179550
26;5;;06-01-2011 0:00;2;MPLA0;;0;0;30;E;179550
9;11;12288963;06-01-2011 0:00;1;MPTK0;;0;0;30;E;180000
45;2;20;28-02-2011 0:00;1;MP101;;0;0;90;E;180000
91;8;20;01-03-2021 0:00;1;ZZ104;;0;0;1452;E;181500
42;2;20;28-02-2011 0:00;1;BUN02;;0;0;24;E;182400
42;5;20;28-02-2011 0:00;1;BUN02;;0;0;24;E;182400
42;8;20;28-02-2011 0:00;1;BUN02;;0;0;24;E;182400
42;9;20;28-02-2011 0:00;1;BUN02;;0;0;24;E;182400
9;16;12288963;06-01-2011 0:00;1;MPTP1;;0;0;30;E;186000
202;6;8;15-01-2020 0:00;1;PAM02;;0;8;0;F;187600
71;2;1;30-06-2020 0:00;2;CAH02;;5;15;0;F;187950
183;5;9;07-03-2021 0:00;1;BUF01;;0;20;0;F;190000
200;1;101;10-01-2020 0:00;1;BUF01;;0;20;0;F;190000
5;3;5;10-01-2011 0:00;2;PAM01;;0;10;0;F;193200
10;3;4;14-01-2011 0:00;2;PAM01;;0;6;0;F;193200
12;3;5;07-01-2011 0:00;2;PAM01;;10;0;0;S;193200
18;3;2;19-01-2011 0:00;1;PAM01;;0;10;0;F;193200
18;3;4;09-01-2011 0:00;2;PAM01;;6;0;0;S;193200
19;3;4;19-01-2011 0:00;1;PAM01;;0;4;0;F;193200
25;3;4;12-01-2011 0:00;1;PAM01;;4;0;0;S;193200
27;3;2;12-01-2011 0:00;1;PAM01;;10;0;0;S;193200
10000020;3;5;03-02-2011 0:00;2;PAM01;;0;10;0;F;193200
81;1;6;04-07-2020 0:00;1;MAC01;;2;2;0;F;194000
86;5;4;10-08-2020 0:00;1;MAC01;;2;2;0;F;194000
91;1;3;24-01-2021 0:00;1;MAC01;;2;0;0;S;194000
108;5;6;04-10-2020 0:00;1;MAC01;;2;2;0;F;194000
69;3;104;10-03-2021 0:00;1;PAM01;;0;0;15;E;198900
33;4;80002000;05-02-2011 0:00;1;PAM02;;0;0;15;E;199350
45;1;20;28-02-2011 0:00;1;MP101;;0;0;100;E;200000
45;3;20;28-02-2011 0:00;1;MP101;;0;0;100;E;200000
61;3;102;19-01-2021 0:00;1;MP201;;0;0;100;E;200000
88;2;20;29-03-2021 0:00;1;FLOIL;;0;0;100;E;200000
10000001;1;50002;03-02-2011 0:00;1;ACM01;;0;0;100;E;200000
10;2;12288963;19-01-2011 0:00;1;ACT01;;0;0;50;E;200400
153;1;5;12-01-2021 0:00;1;CAM01;;0;14;0;F;200760
41;11;20;28-02-2011 0:00;1;BUN01;;0;0;30;E;201600
41;16;20;28-02-2011 0:00;1;BUN01;;0;0;30;E;201600
91;4;20;01-03-2021 0:00;1;MPTK0;;0;0;142;E;201640
67;1;4;31-08-2020 0:00;1;CHH01;;15;0;0;S;202350
80;1;4;04-07-2020 0:00;1;CHH01;;0;15;0;F;202350
4;3;1;03-01-2011 0:00;1;MPBC2;;0;0;650;E;202800
9;17;12288963;06-01-2011 0:00;1;MPTP2;;0;0;30;E;204000
56;1;103;25-11-2020 0:00;1;CAH01;;0;0;30;E;204000
57;1;101;26-11-2020 0:00;1;CAH01;;0;0;30;E;204000
43;3;2;18-02-2011 0:00;2;CAM01;;0;15;0;F;204345
50;3;2;08-02-2011 0:00;2;CAM01;;15;0;0;S;204345
18;2;2;19-01-2011 0:00;1;PAH02;;0;10;0;F;204500
27;2;2;12-01-2011 0:00;1;PAH02;;10;0;0;S;204500
127;6;2;28-12-2020 0:00;1;PAH02;;0;10;0;F;204500
68;1;5;31-08-2020 0:00;1;CAH01;;24;0;0;S;205440
75;1;5;30-06-2020 0:00;1;CAH01;;0;24;0;F;205440
30;2;1;05-02-2011 0:00;1;PSH02;;0;0;10;E;205500
12;6;8;14-01-2011 0:00;2;CHH02;;0;8;0;F;207600
16;6;8;09-01-2011 0:00;2;CHH02;;8;0;0;S;207600
20;2;;25-01-2011 0:00;1;CHH02;;8;8;0;B;207600
202;3;8;15-01-2020 0:00;1;PAH01;;0;12;0;F;209880
9;12;12288963;06-01-2011 0:00;1;MPTK1;;0;0;30;E;210000
164;1;4;12-02-2021 0:00;1;MPA02;;6;30;0;F;210000
123;1;7;20-12-2020 0:00;1;CAH01;;0;25;0;F;214000
131;1;1;31-12-2020 0:00;1;CAH01;;25;25;0;F;214000
198;1;2;05-01-2020 0:00;1;CAH01;;0;25;0;F;214000
211;1;105;03-02-2020 0:00;1;CAH01;;0;25;0;F;214000
12;3;8;14-01-2011 0:00;2;CAM01;;0;15;0;F;215100
16;3;8;09-01-2011 0:00;2;CAM01;;15;0;0;S;215100
132;1;2;31-12-2020 0:00;1;CAM01;;15;15;0;F;215100
183;3;9;07-03-2021 0:00;1;CAM01;2;15;15;0;F;215100
9;18;12288963;06-01-2011 0:00;1;MPTP3;;0;0;30;E;216000
42;12;20;28-02-2011 0:00;1;BUN03;;0;0;36;E;216000
42;15;20;28-02-2011 0:00;1;BUN03;;0;0;36;E;216000
5;6;;06-01-2011 0:00;1;MPLA1;;30;0;0;S;216300
26;6;;06-01-2011 0:00;2;MPLA1;;0;0;30;E;216300
55;3;100;22-11-2020 0:00;1;CAM01;;0;0;20;E;220000
41;10;20;28-02-2011 0:00;1;BUN01;;0;0;33;E;221760
41;12;20;28-02-2011 0:00;1;BUN01;;0;0;33;E;221760
41;14;20;28-02-2011 0:00;1;BUN01;;0;0;33;E;221760
30;1;1;05-02-2011 0:00;1;PSH01;;0;0;10;E;223900
127;6;;30-03-2021 0:00;1;ME085;;40;0;0;S;227480
42;10;20;28-02-2011 0:00;1;BUN03;;0;0;38;E;228000
42;13;20;28-02-2011 0:00;1;BUN03;;0;0;38;E;228000
42;16;20;28-02-2011 0:00;1;BUN03;;0;0;38;E;228000
188;1;101;20-01-2021 0:00;1;CAM01;;0;16;0;F;229440
236;1;5;20-04-2020 0:00;1;CAH01;;0;27;0;F;231120
255;1;11266967;19-05-2020 0:00;1;CAH01;;0;27;0;F;231120
81;2;6;04-07-2020 0:00;1;MAC02;;2;2;0;F;231200
86;6;4;10-08-2020 0:00;1;MAC02;;2;2;0;F;231200
108;6;6;04-10-2020 0:00;1;MAC02;;2;2;0;F;231200
10000030;3;8;05-11-2020 0:00;1;MAC02;;2;2;0;F;231200
61;2;102;19-01-2021 0:00;1;MP102;;0;0;120;E;235200
124;2;;23-03-2021 0:00;1;AC103;;150;0;0;S;235500
41;7;20;28-02-2011 0:00;1;BUI03;;0;0;32;E;235520
51;1;103;05-11-2020 0:00;1;MAC01;;0;0;3;E;235800
247;1;1;06-05-2020 0:00;1;BUF01;;0;25;0;F;237500
42;11;20;28-02-2011 0:00;1;BUN03;;0;0;40;E;240000
42;14;20;28-02-2011 0:00;1;BUN03;;0;0;40;E;240000
42;17;20;28-02-2011 0:00;1;BUN03;;0;0;40;E;240000
45;4;20;28-02-2011 0:00;1;MP101;;0;0;120;E;240000
153;2;5;12-01-2021 0:00;1;CAM02;;0;14;0;F;241780
41;13;20;28-02-2011 0:00;1;BUN01;;0;0;36;E;241920
5;2;20;04-01-2011 0:00;1;MPCP1;;0;0;400;E;242000
28;3;;04-02-2011 0:00;2;ACM01;;0;0;5;E;243045
53;3;;04-02-2011 0:00;1;ACM01;;5;0;0;S;243045
40;8;20;28-02-2011 0:00;1;BUI01;;0;0;30;E;244800
5;3;20;04-01-2011 0:00;1;MPCP2;;0;0;560;E;245280
246;1;103;06-05-2020 0:00;1;BUF01;;0;26;0;F;247000
1;5;;02-01-2011 0:00;1;ACT01;;60;0;0;S;249240
22;5;;02-01-2011 0:00;2;ACT01;;0;0;60;E;249240
164;2;4;12-02-2021 0:00;1;MPA01;;10;50;0;F;250000
10000006;2;1;01-02-2011 0:00;1;SUST1;;0;0;100;E;250000
122;2;6;20-12-2020 0:00;1;CAH02;;0;20;0;F;250600
57;2;101;26-11-2020 0:00;1;CAH02;;0;0;30;E;253500
148;4;7;06-01-2021 0:00;1;CAH01;;0;30;0;F;256800
160;3;1;05-02-2021 0:00;1;CAH01;;0;30;0;F;256800
180;1;1;09-03-2021 0:00;1;CAH01;;0;30;0;F;256800
189;1;104;24-01-2021 0:00;1;CAH01;;0;30;0;F;256800
197;2;7;28-03-2021 0:00;1;CAH01;;0;30;0;F;256800
242;3;103;24-04-2020 0:00;1;CAH01;;0;30;0;F;256800
252;3;5;12-05-2020 0:00;1;CAH01;;0;30;0;F;256800
61;1;102;19-01-2021 0:00;1;MP101;;0;0;140;E;259000
1;4;2;10-01-2011 0:00;1;CAM02;;0;15;0;F;259050
9;4;2;07-01-2011 0:00;1;CAM02;;15;0;0;S;259050
12;4;8;14-01-2011 0:00;2;CAM02;;0;15;0;F;259050
16;4;8;09-01-2011 0:00;2;CAM02;;15;0;0;S;259050
132;2;2;31-12-2020 0:00;1;CAM02;;15;15;0;F;259050
10000010;4;2;02-02-2011 0:00;1;CAM02;;0;15;0;F;259050
56;2;103;25-11-2020 0:00;1;CAH02;;0;0;30;E;261000
162;4;3;10-02-2021 0:00;1;PAH01;;0;15;0;F;262350
199;3;105;06-01-2020 0:00;1;PAH01;;0;15;0;F;262350
7;4;1;04-01-2011 0:00;1;MPI04;;0;0;100;E;263000
42;18;20;28-02-2011 0:00;1;BUN03;;0;0;44;E;264000
256;1;123;20-05-2020 0:00;1;BUF01;;0;28;0;F;266000
41;15;20;28-02-2011 0:00;1;BUN01;;0;0;40;E;268800
24;1;8;21-01-2011 0:00;1;CHH01;;20;20;0;F;269800
145;1;4;03-01-2021 0:00;1;CHH01;;0;20;0;F;269800
150;1;2;08-01-2021 0:00;1;CHH01;;0;20;0;F;269800
192;2;105;20-02-2021 0:00;1;CHH01;;0;20;0;F;269800
9;13;12288963;06-01-2011 0:00;1;MPTK2;;0;0;30;E;273000
5;7;;06-01-2011 0:00;1;MPLA2;;30;0;0;S;273480
26;7;;06-01-2011 0:00;2;MPLA2;;0;0;30;E;273480
33;2;80002000;05-02-2011 0:00;1;PAH02;;0;0;20;E;274000
212;1;101;05-02-2020 0:00;1;BUF01;;0;29;0;F;275500
27;4;12288963;04-02-2011 0:00;1;ACT01;;0;0;60;E;276840
37;2;4;16-02-2011 0:00;2;CHH02;;0;10;0;F;277665
44;2;4;07-02-2011 0:00;2;CHH02;;10;0;0;S;277665
66;1;4;31-08-2020 0:00;1;CHM01;;10;0;0;S;278800
74;1;4;30-06-2020 0:00;1;CHM01;;0;10;0;F;278800
55;4;100;22-11-2020 0:00;1;CAM02;;0;0;20;E;280000
84;12;20;01-03-2021 0:00;1;MP024;;0;0;1000;E;280000
10000006;3;1;01-02-2011 0:00;1;SUST2;;0;0;100;E;280000
51;2;103;05-11-2020 0:00;1;MAC02;;0;0;3;E;280440
5;4;5;10-01-2011 0:00;2;PAM02;;0;2;0;F;281400
12;4;5;07-01-2011 0:00;2;PAM02;;2;0;0;S;281400
215;2;4;09-02-2020 0:00;1;PSH02;;0;10;0;F;282000
165;1;5;15-02-2021 0:00;1;BUF01;;0;30;0;F;285000
174;3;4;06-03-2021 0:00;1;BUF01;;0;30;0;F;285000
179;2;9;09-03-2021 0:00;1;BUN02;;0;30;0;F;285000
209;1;5;26-01-2020 0:00;1;BUF01;;0;30;0;F;285000
252;1;5;12-05-2020 0:00;1;BUF01;;0;30;0;F;285000
263;1;8;02-04-2020 0:00;1;BUF01;;0;30;0;F;285000
122;3;6;20-12-2020 0:00;1;CAM01;;0;20;0;F;286800
44;1;4;18-02-2011 0:00;2;CHH01;;0;20;0;F;288686
51;1;4;10-02-2011 0:00;2;CHH01;;20;0;0;S;288686
192;3;105;20-02-2021 0:00;1;PAM01;;0;15;0;F;289800
202;4;8;15-01-2020 0:00;1;PAM01;;0;15;0;F;289800
67;1;5;26-06-2020 0:00;1;MAT01;;2;2;0;F;290000
110;3;8;10-10-2020 0:00;1;MAT01;;2;2;0;F;290000
124;1;8;25-12-2020 0:00;1;MAC01;;0;3;0;F;291000
41;6;20;28-02-2011 0:00;1;BUI03;;0;0;40;E;294400
41;8;20;28-02-2011 0:00;1;BUI03;;0;0;40;E;294400
84;11;20;01-03-2021 0:00;1;AS701;;0;0;1000;E;297000
45;10;20;28-02-2011 0:00;1;MP201;;0;0;120;E;297600
45;12;20;28-02-2011 0:00;1;MP201;;0;0;120;E;297600
162;1;3;10-02-2021 0:00;1;CAH01;;3;35;0;F;299600
209;5;5;26-01-2020 0:00;1;CAH01;;0;35;0;F;299600
263;3;8;02-04-2020 0:00;1;CAH01;;0;35;0;F;299600
43;16;20;28-02-2011 0:00;2;BUI02;;0;0;30;E;300000
161;3;2;07-02-2021 0:00;1;BUN03;;0;40;0;F;300000
179;1;9;09-03-2021 0:00;1;BUN03;;0;40;0;F;300000
10000006;4;1;01-02-2011 0:00;1;SUST3;;0;0;100;E;300000
1;8;2;10-01-2011 0:00;1;CHM02;;0;10;0;F;302500
9;8;2;07-01-2011 0:00;1;CHM02;;10;0;0;S;302500
66;2;4;31-08-2020 0:00;1;CHM02;;10;0;0;S;302500
74;2;4;30-06-2020 0:00;1;CHM02;;0;10;0;F;302500
10000010;8;2;02-02-2011 0:00;1;CHM02;;0;10;0;F;302500
160;1;1;05-02-2021 0:00;1;BUI01;;0;30;0;F;306000
10;2;4;14-01-2011 0:00;2;PAH02;;0;4;0;F;306750
18;2;4;09-01-2011 0:00;2;PAH02;;4;0;0;S;306750
19;2;4;19-01-2011 0:00;1;PAH02;;0;11;0;F;306750
25;2;4;12-01-2011 0:00;1;PAH02;;11;0;0;S;306750
176;3;6;06-03-2021 0:00;1;CAH01;;0;36;0;F;308160
183;1;9;07-03-2021 0:00;1;CAH01;;4;36;0;F;308160
88;4;7;15-08-2020 0:00;1;MAT02;;1;1;0;F;310000
98;4;7;10-09-2020 0:00;1;MAT02;;1;1;0;F;310000
9;14;12288963;06-01-2011 0:00;1;MPTK3;;0;0;30;E;310500
30;4;1;05-02-2011 0:00;1;PSM02;;0;0;15;E;310500
145;2;4;03-01-2021 0:00;1;CHH02;;0;12;0;F;311400
57;3;101;26-11-2020 0:00;1;CAM01;;0;0;30;E;312000
165;2;5;15-02-2021 0:00;1;BUF02;;0;25;0;F;312500
183;6;9;07-03-2021 0:00;1;BUF03;;0;25;0;F;312500
200;2;101;10-01-2020 0:00;1;BUF02;;0;25;0;F;312500
246;2;103;06-05-2020 0:00;1;BUF02;;0;25;0;F;312500
68;2;5;31-08-2020 0:00;1;CAH02;;25;0;0;S;313250
75;2;5;30-06-2020 0:00;1;CAH02;;0;25;0;F;313250
123;2;7;20-12-2020 0:00;1;CAH02;;0;25;0;F;313250
131;2;1;31-12-2020 0:00;1;CAH02;;25;25;0;F;313250
189;2;104;24-01-2021 0:00;1;CAH02;;0;25;0;F;313250
199;1;105;06-01-2020 0:00;1;CAH02;;0;25;0;F;313250
211;2;105;03-02-2020 0:00;1;CAH02;;0;25;0;F;313250
56;3;103;25-11-2020 0:00;1;CAM01;;0;0;30;E;315000
41;2;20;28-02-2011 0:00;1;BUI03;;0;0;43;E;316480
30;3;1;05-02-2011 0:00;1;PSM01;;0;0;15;E;320850
190;1;101;28-01-2021 0:00;1;BUF01;;0;34;0;F;323000
164;3;4;12-02-2021 0:00;1;CAH01;;0;38;0;F;325280
209;6;5;26-01-2020 0:00;1;CAH02;;0;26;0;F;325780
209;3;5;26-01-2020 0:00;1;BUI01;;0;32;0;F;326400
41;1;20;28-02-2011 0:00;1;BUI03;;0;0;45;E;331200
41;3;20;28-02-2011 0:00;1;BUI03;;0;0;45;E;331200
41;5;20;28-02-2011 0:00;1;BUI03;;0;0;45;E;331200
161;2;2;07-02-2021 0:00;1;BUN02;;0;35;0;F;332500
196;3;104;25-03-2021 0:00;1;CAH01;;0;39;0;F;333840
12;7;8;14-01-2011 0:00;2;CHM01;;0;12;0;F;334560
16;7;8;09-01-2011 0:00;2;CHM01;;12;0;0;S;334560
45;6;20;28-02-2011 0:00;1;MP102;;0;0;120;E;336000
45;8;20;28-02-2011 0:00;1;MP102;;0;0;120;E;336000
67;1;102;06-03-2021 0:00;1;CAH01;;0;0;56;E;336000
172;1;2;04-03-2021 0:00;1;BUN01;;6;40;0;F;336000
64;1;3;31-08-2020 0:00;1;CHH01;;25;0;0;S;337250
73;1;3;30-06-2020 0:00;1;CHH01;;0;25;0;F;337250
123;5;7;20-12-2020 0:00;1;CHH01;;0;25;0;F;337250
201;1;104;12-01-2020 0:00;1;CHH01;;0;25;0;F;337250
145;5;4;03-01-2021 0:00;1;PSH02;;0;12;0;F;338400
165;4;5;15-02-2021 0:00;1;CAH01;;0;40;0;F;342400
178;3;8;08-03-2021 0:00;1;CAH01;;0;40;0;F;342400
248;1;6;07-05-2020 0:00;1;CAH01;;0;40;0;F;342400
285;3;2;30-04-2021 0:00;1;CAH01;;0;40;0;F;342400
122;4;6;20-12-2020 0:00;1;CAM02;;0;20;0;F;345400
126;2;DEMO MT;30-03-2021 0:00;1;AC103;;220.8;0;0;S;346656
127;3;;30-03-2021 0:00;1;AC103;;220.8;0;0;S;346656
124;2;8;25-12-2020 0:00;1;MAC02;;0;3;0;F;346800
10;1;4;14-01-2011 0:00;2;PAH01;;0;15;0;F;349800
18;1;4;09-01-2011 0:00;2;PAH01;;15;0;0;S;349800
19;1;4;19-01-2011 0:00;1;PAH01;;0;5;0;F;349800
25;1;4;12-01-2011 0:00;1;PAH01;;5;0;0;S;349800
63;1;2;31-08-2020 0:00;2;PAH01;;20;0;0;S;349800
72;1;2;30-06-2020 0:00;2;PAH01;;0;20;0;F;349800
203;1;4;15-01-2020 0:00;1;PAH01;;0;20;0;F;349800
61;1;5;04-06-2020 0:00;1;MAO01;;2;2;0;F;350400
87;4;5;10-08-2020 0:00;1;MAO01;;2;2;0;F;350400
109;5;7;10-10-2020 0:00;1;MAO01;;2;2;0;F;350400
255;2;11266967;19-05-2020 0:00;1;CAH02;;0;28;0;F;350840
215;1;4;09-02-2020 0:00;1;PSH01;;0;10;0;F;351000
215;3;4;09-02-2020 0:00;1;PSM01;;0;10;0;F;351000
19;4;4;19-01-2011 0:00;1;PAM02;;0;3;0;F;351750
25;4;4;12-01-2011 0:00;1;PAM02;;3;0;0;S;351750
181;2;2;10-03-2021 0:00;1;PAM02;;0;15;0;F;351750
10000003;2;50002;02-02-2011 0:00;1;ACU01;;1;1;0;F;352031
27;2;12288963;04-02-2011 0:00;1;ACD02;;0;0;40;E;356800
212;3;101;05-02-2020 0:00;1;BUI01;;0;35;0;F;357000
123;3;7;20-12-2020 0:00;1;CAM01;;0;25;0;F;358500
211;3;105;03-02-2020 0:00;1;CAM01;;0;25;0;F;358500
264;3;105;10-04-2020 0:00;1;CAM01;;0;25;0;F;358500
12;8;8;14-01-2011 0:00;2;CHM02;;0;12;0;F;363000
16;8;8;09-01-2011 0:00;2;CHM02;;12;0;0;S;363000
21;1;79020000;25-01-2011 0:00;1;ACC01;;0;0;1;E;365612
41;4;20;28-02-2011 0:00;1;BUI03;;0;0;50;E;368000
168;1;8;15-02-2021 0:00;1;BUI03;;4;40;0;F;368000
4;4;1;03-01-2011 0:00;1;MPBC3;;0;0;870;E;369750
45;9;20;28-02-2011 0:00;1;MP201;;0;0;150;E;372000
45;11;20;28-02-2011 0:00;1;MP201;;0;0;150;E;372000
57;4;101;26-11-2020 0:00;1;CAM02;;0;0;30;E;372000
5;11;;06-01-2011 0:00;1;MPLM0;;30;0;0;S;373800
26;11;;06-01-2011 0:00;2;MPLM0;;0;0;30;E;373800
178;2;8;08-03-2021 0:00;1;BUN03;;4;50;0;F;375000
198;2;2;05-01-2020 0:00;1;BUF02;;0;30;0;F;375000
200;3;101;10-01-2020 0:00;1;BUF03;;0;30;0;F;375000
212;4;101;05-02-2020 0:00;1;BUI02;;0;30;0;F;375000
225;6;104;07-03-2020 0:00;1;BUN03;;0;50;0;F;375000
148;5;7;06-01-2021 0:00;1;CAH02;;0;30;0;F;375900
